Error percent: 0.8540534966768787	Epsilon:1/10000	Domain Size: 2000 	Integration Evaluation: -9.722869954046658	 Time: 4.292070849736532
Error percent: 0.8540725589775285	Epsilon:1/100000	Domain Size: 2000 	Integration Evaluation: -9.7229699189455	 Time: 4.292660820484161
Error percent: 0.8540744652069893	Epsilon:1/1000000	Domain Size: 2000 	Integration Evaluation: -9.722979915432216	 Time: 4.286608374118805
Error percent: 0.8540746558299431	Epsilon:1/10000000	Domain Size: 2000 	Integration Evaluation: -9.722980915080928	 Time: 4.3118537068367
Error percent: 0.8540746748922126	Epsilon:1/100000000	Domain Size: 2000 	Integration Evaluation: -9.722981015045663	 Time: 4.3313130140304565
Error percent: 0.8540746767986087	Epsilon:1/1000000000	Domain Size: 2000 	Integration Evaluation: -9.722981025043024	 Time: 4.331592961152395
Error percent: 0.854074676989321	Epsilon:1/10000000000	Domain Size: 2000 	Integration Evaluation: -9.722981026043142	 Time: 4.322745732466379
Error percent: 0.8540746770081591	Epsilon:1/100000000000	Domain Size: 2000 	Integration Evaluation: -9.72298102614193	 Time: 4.281627750396728
Error percent: 0.8538628740209435	Epsilon:1/1000	Domain Size: 2100 	Integration Evaluation: -9.72187030689663	 Time: 4.485188098748525
Error percent: 0.8540534966768787	Epsilon:1/10000	Domain Size: 2100 	Integration Evaluation: -9.722869954046658	 Time: 4.405743726094564
Error percent: 0.8540725589775285	Epsilon:1/100000	Domain Size: 2100 	Integration Evaluation: -9.7229699189455	 Time: 4.407367821534475
Error percent: 0.8540744652069893	Epsilon:1/1000000	Domain Size: 2100 	Integration Evaluation: -9.722979915432216	 Time: 4.403196819623312
Error percent: 0.8540746558299431	Epsilon:1/10000000	Domain Size: 2100 	Integration Evaluation: -9.722980915080928	 Time: 4.403466900189717
Error percent: 0.8540746748922126	Epsilon:1/100000000	Domain Size: 2100 	Integration Evaluation: -9.722981015045663	 Time: 4.406409358978271
Error percent: 0.8540746767986087	Epsilon:1/1000000000	Domain Size: 2100 	Integration Evaluation: -9.722981025043024	 Time: 4.435870977242788
Error percent: 0.854074676989321	Epsilon:1/10000000000	Domain Size: 2100 	Integration Evaluation: -9.722981026043142	 Time: 4.4379114508628845
Error percent: 0.8540746770081591	Epsilon:1/100000000000	Domain Size: 2100 	Integration Evaluation: -9.72298102614193	 Time: 4.439584684371948
Error percent: 0.8538628740209435	Epsilon:1/1000	Domain Size: 2200 	Integration Evaluation: -9.72187030689663	 Time: 5.301382859547933
Error percent: 0.8540534966768787	Epsilon:1/10000	Domain Size: 2200 	Integration Evaluation: -9.722869954046658	 Time: 5.172880335648855
Error percent: 0.8540725589775285	Epsilon:1/100000	Domain Size: 2200 	Integration Evaluation: -9.7229699189455	 Time: 5.169256508350372
Error percent: 0.8540744652069893	Epsilon:1/1000000	Domain Size: 2200 	Integration Evaluation: -9.722979915432216	 Time: 5.16074717839559
Error percent: 0.8540746558299431	Epsilon:1/10000000	Domain Size: 2200 	Integration Evaluation: -9.722980915080928	 Time: 5.168127624193827
Error percent: 0.8540746748922126	Epsilon:1/100000000	Domain Size: 2200 	Integration Evaluation: -9.722981015045663	 Time: 5.080668298403422
Error percent: 0.8540746767986087	Epsilon:1/1000000000	Domain Size: 2200 	Integration Evaluation: -9.722981025043024	 Time: 5.206392300128937
Error percent: 0.854074676989321	Epsilon:1/10000000000	Domain Size: 2200 	Integration Evaluation: -9.722981026043142	 Time: 5.206212377548217
Error percent: 0.8540746770081591	Epsilon:1/100000000000	Domain Size: 2200 	Integration Evaluation: -9.72298102614193	 Time: 5.206499993801117
Error percent: 0.8538628740209435	Epsilon:1/1000	Domain Size: 2300 	Integration Evaluation: -9.72187030689663	 Time: 5.540027264753977
Error percent: 0.8540534966768787	Epsilon:1/10000	Domain Size: 2300 	Integration Evaluation: -9.722869954046658	 Time: 5.325945103168488
Error percent: 0.8540725589775285	Epsilon:1/100000	Domain Size: 2300 	Integration Evaluation: -9.7229699189455	 Time: 5.326776361465454
Error percent: 0.8540744652069893	Epsilon:1/1000000	Domain Size: 2300 	Integration Evaluation: -9.722979915432216	 Time: 5.313852469126384
Error percent: 0.8540746558299431	Epsilon:1/10000000	Domain Size: 2300 	Integration Evaluation: -9.722980915080928	 Time: 5.277632013956706
